text;labels
[C][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][Branch2_2][/C][=N][/N][C][Branch1_1][C][N][=S][C][=C][Ring1][N];1
[N][C][=C][C][=C][Branch1_1][N][C][Branch1_2][C][=O][N][C][C][Branch1_2][C][=O][O][C][=C][Ring1][=N];0
[Cl][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][Branch1_1][Branch2_2][N][C][C][N][C][C][Ring1][Branch1_2][=N][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][Ring2][Ring1][C];1
[C][C][O][C][Branch1_2][C][=O][O][C@expl][Branch1_1][Branch2_1][C][Branch1_2][C][=O][O][C][Cl][C][C][C@Hexpl][C@@Hexpl][C][C][C][=C][C][Branch1_2][C][=O][C][=C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@Hexpl][Ring1][N][C@@Hexpl][Branch1_1][C][O][C][C@@expl][Ring1][P][Ring2][Ring1][Branch2_2][C];1
[C][C][C][C][O][C][Branch1_2][C][=O][C@@Hexpl][Branch1_1][C][C][O][C][=C][C][=C][Branch1_1][#C][O][C][=C][C][=C][Branch1_1][Ring1][C][#N][C][=C][Ring1][Branch2_1][F][C][=C][Ring1][S];0
[C][C][=C][C][=C][C][Branch1_1][C][C][=C][Ring1][Branch1_3][N][C][Branch1_2][C][=O][C][N][C][C][C][C][Ring1][Branch1_1][=O];0
[N][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch2_3][Ring1][Branch1_2];1
[N][C][=C][C][=C][C][=C][C][=C][C][Ring1][Branch1_2][=C][Ring1][Branch2_3];1
[C][C][C][C][N][Branch1_1][Branch1_1][C][C][C][C][C][Branch1_2][C][=S][S][Niexpl][S][C][Branch1_2][C][=S][N][Branch1_1][Branch1_1][C][C][C][C][C][C][C][C];0
[Ni+2expl];0
[N][C][Branch1_2][C][=O][C][=C][C][=C][N][=C][Ring1][Branch1_2];0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O][C][C@@Hexpl][Branch2_1][Ring1][Branch1_1][C][O][P][Branch1_2][C][=O][Branch1_1][C][O-expl][O][C][C][N+expl][Branch1_1][C][C][Branch1_1][C][C][C][O][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C];1
[C][C][C][C][C][C][C][C][C][C][C][C][N+expl][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[C][C][N][Branch1_1][Ring1][C][C][C][=C][C][=C][Branch2_1][Ring1][=C][C][Branch2_2][Ring1][C][=C][C][=C][C][Branch1_2][Branch2_1][=N+expl][Branch1_1][Ring1][C][C][C][C][C][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring2][Ring1][Branch2_1];1
[C][=C][C][=C][Branch2_1][Ring1][Branch1_1][C][C][N][C][=N][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][=C][S][Ring1][O][C][=C][Ring2][Ring1][Ring2];1
[N][C][=N][N][=N][N][Ring1][Branch1_1][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O][AlH3expl][Branch1_1][C][O][O];1
[C][C][O][C][=C][C][=C][Branch2_1][Ring1][Ring2][N][S][Branch1_2][C][=O][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][C][N][C][=C][Ring1][Branch1_3][N][=N][Ring1][P];0
[C][N][C][C][C][N][=C][Ring1][Branch1_2][C][O][C][Branch1_2][C][=O][C][Branch1_1][C][O][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][Branch1_2][C][=O][O][C][O][C][Branch1_2][C][=O][C@@Hexpl][N][C][Branch1_2][C][=O][C@@Hexpl][Branch2_1][Ring1][C][N][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C@Hexpl][Ring1][S][S][C][Ring2][Ring1][Ring1][Branch1_1][C][C][C];0
[C][C][N][C][=C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][C][Branch1_2][C][=O][C][=C][C][Branch1_1][C][F][=C][Branch1_1][Branch2_2][N][C][C][N][C][C][Ring1][Branch1_2][N][=C][Ring1][=N][Ring2][Ring1][Branch1_1];0
[C][O][C@Hexpl][C][C@Hexpl][Branch2_1][Branch1_2][S][O][C@@Hexpl][C][Branch1_1][C][C][=C][C][C@@Hexpl][C][C@@Hexpl][Branch2_1][Ring1][=C][C][C@expl][Branch2_1][Ring1][Branch1_1][C][C][C@Hexpl][Branch1_1][C][C][C@@Hexpl][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][O][Ring1][=N][O][Ring2][Ring1][C][O][C][Branch1_2][C][=O][C@@Hexpl][C][=C][Branch1_1][C][C][/C][Branch1_2][Ring1][=N][/O][C@Hexpl][O][C][C][Branch1_2][Branch2_2][=C][C][=C][C@@Hexpl][Ring2][Ring2][Branch2_2][C][C@@expl][Ring1][P][Ring1][Branch2_3][O][O][C@@Hexpl][Branch1_1][C][C][C@@Hexpl][Ring2][Branch1_1][Ring2][O];0
[C][C][C@@Hexpl][Branch2_1][Ring2][Branch1_2][C][Branch1_2][C][=O][C@@Hexpl][Branch1_1][C][C][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][C][C@@Hexpl][O][C@@Hexpl][Branch1_1][O][C@@Hexpl][Branch1_1][Ring1][C][C][C][Branch1_2][C][=O][O-expl][C][C][C@@Hexpl][Ring1][N][C][C@Hexpl][O][C@expl][Branch2_1][Ring2][=N][C][=C][C@@Hexpl][Branch1_1][C][O][C@expl][Branch2_1][Ring1][#C][C][C][C@@expl][Branch1_1][C][C][Branch2_1][Ring1][Ring1][C@Hexpl][C][C][C@expl][Branch1_1][C][O][Branch1_1][Ring1][C][C][C@Hexpl][Branch1_1][C][C][O][Ring1][Branch2_3][O][Ring1][S][O][Ring2][Ring1][Branch1_2][C@Hexpl][Branch1_1][C][C][C][C@@Hexpl][Ring2][Ring1][N][C];1
[C][C][Branch1_2][C][=O][O][C][=C][C][=C][C][Branch1_1][C][O][=C][Ring1][Branch1_3];0
[C][N][C][=C][C][=C][Branch2_1][Branch2_2][Branch2_3][C][Branch1_2][C][=O][C][C][Branch1_1][C][O][C][C][C][Branch1_1][C][C][C][O][C][Branch1_2][C][=O][C][C][Branch1_1][C][O][C][C][Branch1_2][C][=O][C][C][Branch1_1][C][O][C][C][Branch1_1][C][O][C][C][Branch1_1][C][O][C][C][Branch1_1][C][O][C][C][Branch1_1][C][O][C][C][Branch1_1][C][O][C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][C][Branch2_1][Ring2][N][C][C][Branch2_1][Ring1][Ring2][O][C@@Hexpl][O][C@Hexpl][Branch1_1][C][C][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][N][C@@Hexpl][Ring1][Branch2_2][O][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring2][Branch1_1][=C][C][O][Ring2][Ring2][Branch2_2][C][=C][Ring2][Branch1_2][#C];1
[C][C][C][Branch1_2][C][=O][O][C@expl][Branch1_1][Branch1_3][C][Branch1_2][C][=O][C][Cl][C@@Hexpl][Branch1_1][C][C][C][C@Hexpl][C@@Hexpl][C][C][C][=C][C][Branch1_2][C][=O][C][=C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@@expl][Ring1][N][Branch1_1][C][F][C@@Hexpl][Branch1_1][C][O][C][C@@expl][Ring2][Ring1][C][Ring2][Ring1][Branch2_3][C];1
[C][C][=C][Branch1_1][Branch1_3][N][C][Branch1_1][C][C][C][C][Branch1_2][C][=O][N][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Ring1][S][C];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][Branch1_2][C][=O][O][C][O][C][Branch1_2][C][=O][C@@Hexpl][N][C][Branch1_2][C][=O][C@@Hexpl][Branch1_1][N][N][=C][N][C][C][C][C][C][C][Ring1][Branch1_3][C@Hexpl][Ring1][=C][S][C][Ring1][P][Branch1_1][C][C][C];0
[C][O][C][=C][C][=C][C][=C][Branch1_1][Branch1_3][C@Hexpl][Branch1_1][C][C][C][O][C][=C][C][Ring1][Branch2_3][=C][Ring1][=C];1
[C][O][Siexpl][Branch1_1][=N][C][C][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Ring1][O][C][O][C];0
[C][N][C][C@Hexpl][Branch1_1][C][O][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][C][O][=C][Ring1][Branch2_1];0
[C][C][C@Hexpl][C][N][C][C][C][=C][C][Branch1_1][Ring1][O][C][=C][Branch1_1][Ring1][O][C][C][=C][Ring1][Branch2_3][C@@Hexpl][Ring1][=C][C][C@@Hexpl][Ring2][Ring1][C][C][C@Hexpl][N][C][C][C][=C][C][Branch1_1][Ring1][O][C][=C][Branch1_1][Ring1][O][C][C][=C][Ring1][Branch2_3][Ring1][=C];1
[C][#C][C][N][Branch1_1][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][N][C][Branch1_2][C][=O][C][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][N][=O];0
[N][C][Branch1_1][Branch2_3][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O];0
[C][C][=C][C][=C][Branch2_1][Ring1][Branch1_3][N][Branch1_1][Branch2_2][C][C][=N][C][C][N][Ring1][Branch1_1][C][=C][C][=C][C][Branch1_1][C][O][=C][Ring1][Branch1_3][C][=C][Ring2][Ring1][Ring2];0
[O][C][C][O][C][C][N][C][C][N][Branch2_1][Ring1][Branch1_3][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][C][C][Ring2][Ring1][Ring2];0
[C][C][C][C][C][C];0
[C][C][C][C][C][C][Branch1_1][C][C][=O];1
[C][C][O][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O][C][C];0
[C][C][Branch1_2][C][=O][C][C][C][Branch1_1][C][C][C];0
[C][C][Branch1_1][C][C][C][O][P][Branch1_1][Branch2_3][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][C][Ring1][=C];0
[O][=C][Branch1_1][C][O-expl][C][N][Branch2_1][Ring1][C][C][C][N][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O-expl][C][C][Branch1_2][C][=O][O-expl][C][C][Branch1_2][C][=O][O-expl].[Fe+3expl];1
[C][C][C][C][C][C][C][Branch1_1][C][C][N][C][=C][C][=C][Branch1_1][Branch2_3][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring1][=N];1
[C][=C][C][Branch1_2][C][=O][N][C][Branch1_1][C][C][Branch1_1][C][C][C][S][Branch1_2][C][=O][Branch1_2][C][=O][O];1
[C][=C][C][Branch1_2][C][=O][O][C][C][Branch1_1][Ring1][C][C][Branch1_1][Branch2_2][C][O][C][Branch1_2][C][=O][C][=C][C][O][C][Branch1_2][C][=O][C][=C];1
[C][C][Branch1_1][Ring1][C][N][C][C][C][N];0
[C][N][Branch1_1][C][C][C@@Hexpl][C][Branch1_1][C][O][=C][Branch1_1][Branch1_2][C][Branch1_1][C][N][=O][C][Branch1_2][C][=O][C@@expl][Branch1_1][C][O][C][Branch1_1][C][O][=C][C][Branch1_2][C][=O][C][=C][Branch1_1][C][O][C][=C][C][=C][Ring1][Branch1_3][C@@expl][Branch1_1][C][C][Branch1_1][C][O][C@Hexpl][Ring1][=C][C][C@@Hexpl][Ring2][Ring1][=N][Ring2][Ring1][Ring2];0
[C][C@expl][C][C][C@Hexpl][C@@Hexpl][Branch1_1][P][C][C][C][=C][C][Branch1_2][C][=O][C][=C][C@@expl][Ring1][Branch1_3][Ring1][O][C][C@@Hexpl][Ring1][S][C][C][C][Branch1_2][C][=O][O][Ring2][Ring1][Branch1_1];1
[C][N][Branch1_1][=C][C][/C][=C][/C][#C][C][Branch1_1][C][C][Branch1_1][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch2_3][Ring1][Branch1_2];0
[C][C][Branch1_1][C][O][C][C][C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][O][C][C][Ring1][O];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][C][=C][Branch2_1][Ring2][Branch2_3][C][Branch1_1][C][O][C][C][C][N][C][C][C][Branch2_1][Ring1][Branch1_3][C][Branch1_1][C][O][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#C];0
[O][C][C][O][C][=C][C][=C][C][Branch1_1][Branch1_1][O][C][C][O][=C][Ring1][Branch2_3];0
[O][=C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][C][Ring1][Branch2_3][C][=N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_1][C][Br][=C][Ring1][O][O];1
[O][=N+expl][Branch1_1][C][O-expl][O][Cdexpl][O][N+expl][Branch1_2][C][=O][O-expl];1
[C][C][Branch1_2][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][N][C][C][C][C][C][C][C][Branch1_1][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][S];0
[C][C][Branch1_1][C][C][N][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][Branch2_3][=O];0
[C][C][C][C][N][Branch1_1][Branch1_2][C][C][C][C][O][N][=O];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][C][Branch1_1][Ring1][C][O][=C][C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][Ring1][N][O];1
[C][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][Ring1][O];0
[C][C][C][C][N][Branch1_1][Ring1][N][=O][C][Branch1_2][C][=N][N][N+expl][Branch1_2][C][=O][O-expl];1
[C][O][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][Ring1][O];1
[C][C][=C][C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][Branch1_1][C][O][C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][Ring1][#C];1
[C][O][C][Branch1_2][C][=O][C][C][C][Branch1_2][C][=O][C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][C][C][Ring1][O][=O];0
[C][C][Branch1_1][C][Cl][C][O][P][Branch1_2][C][=O][Branch1_1][Branch2_1][O][C][C][Branch1_1][C][C][Cl][O][C][C][Branch1_1][C][C][Cl];0
[O][=C][Branch1_1][C][O][C][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][Cl];0
[O][C][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][Cl];0
[N][C][=C][Branch1_1][C][Cl][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch2_1][N+expl][Branch1_2][C][=O][O-expl];1
[N][#C][S][C][=C][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_2][N+expl][Branch1_2][C][=O][O-expl];1
[C][O][C][=C][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_2][N+expl][Branch1_2][C][=O][O-expl];0
[C][N+expl][Branch1_1][C][C][Branch1_1][C][C][C][C][C][O][Ring1][Ring1];0
[C][C][C][Branch1_1][C][C][N][C][Branch1_2][C][=O][N][C][Ring1][Branch1_3][=O];0
[C][C][C][C][C][C][C][C][N][C][=C][N][Branch1_1][C][C][C][Ring1][Branch1_2];0
[C][C][C][C][C][C][C][C][C][C][C][C][N][C][=C][N+expl][Branch1_1][C][C][=C][Ring1][Branch1_2];0
[C][C][C][N+expl][Branch1_1][C][C][C][C][C][C][Ring1][Branch1_2];0
[C][C][C][N+expl][Branch1_1][C][C][C][C][C][C][C][Ring1][Branch1_3].[O][=S][Branch1_2][C][=O][Branch1_1][P][N-expl][S][Branch1_2][C][=O][Branch1_2][C][=O][C][Branch1_1][C][F][Branch1_1][C][F][F][C][Branch1_1][C][F][Branch1_1][C][F][F];0
[C][C][O][C][Branch1_2][C][=O][C][Branch1_1][C][Cl][C][Branch1_1][C][C][=O];0
[O][=C][N][C][=C][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][C][=C][Ring1][Branch2_2][C][Ring1][N][=O];1
[O][=C][NHexpl][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][Ring1][Branch2_2];0
[C][C][C][C][N+expl][=C][C][=C][C][Branch1_1][C][C][=C][Ring1][Branch1_3].[F][B-expl][Branch1_1][C][F][Branch1_1][C][F][F];0
[C][O][C][Branch1_2][C][=O][C][Branch1_1][C][C][=O];0
[C][C][O][C][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][C][N][C][=C][Ring1][Branch1_3];0
[C][C][Branch1_2][C][=O][O][C][C][Branch1_1][Branch2_1][C][O][C][Branch1_1][C][C][=O][O][C][Branch1_1][C][C][=O];1
[C][C][C][C][C][Branch1_1][Ring1][C][C][C][O][C][Branch1_1][C][C][=O];1
[C][C][C][C][C][Branch1_1][Ring1][C][C][C][O][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O][C][C][Branch1_1][Ring1][C][C][C][C][C][C];0
[C][C][N][Branch1_1][O][S][S][N][C][C][O][C][C][Ring1][Branch1_2][C][C][O][Ring1][=C];1
[C][C][Branch1_1][O][C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][C][Branch1_1][C][C][C][Branch1_1][C][O][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3];0
[C][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][O][C][O][Ring1][Branch1_2];1
[O][=C][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][O][C][O][Ring1][Branch1_2];0
[C][C][Branch1_2][C][=O][O][C][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][O][C][O][Ring1][Branch1_2];0
[C][C][C][C][C][C][C][Ring1][Branch1_2][C][Ring1][Ring2][Branch1_1][C][C][C];1
[C][C][N][C][C][Branch1_1][C][O][C][=C][C][=C][C][Branch1_1][C][O][=C][Ring1][Branch1_3];0
[C][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][=C][Ring1][Branch2_3];0
[O][=C][Branch2_1][Ring1][Ring2][O][C][C][O][C][C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][Branch1_1][O][C][N][C][C][C][C][C][C][Ring1][Branch1_2][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][=C][C][Branch1_1][C][C][=C][Branch2_1][Ring1][=C][N][C][Branch1_2][C][=O][C][C@Hexpl][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O-expl][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch2_3][Ring1][Branch1_2][C][Branch2_1][Ring1][Branch1_1][C][Branch1_2][C][=O][N][C][C][C][Branch1_1][Branch1_3][C][C][C][C][Ring1][Branch1_1][C][C][Ring1][Branch2_3][=C][Ring2][Ring2][Branch1_2];1
[O][=C][Branch2_1][Ring1][C][N][C][Branch1_2][C][=O][C][=C][Branch1_1][C][F][C][=C][C][=C][Ring1][Branch1_3][F][N][C][=C][C][Branch1_1][C][Cl][=C][Branch1_1][C][F][C][Branch1_1][C][Cl][=C][Ring1][Branch2_2][F];0
[C][C][Branch1_2][C][=O][C][C][Branch1_2][C][=O][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C];0
[N][C@@Hexpl][Branch1_1][O][C][O][P][Branch1_2][C][=O][Branch1_1][C][O][O][C][Branch1_2][C][=O][O];0
[C][C@Hexpl][Branch1_1][C][N][C@Hexpl][Branch1_1][C][O][C][=C][C][=C][Branch1_1][C][O][C][Branch1_1][C][O][=C][Ring1][Branch2_1];0
[C][O][C][C][Branch1_2][C][=O][O];0
[C][C][Branch1_1][C][C][C][=N][C][=C][Branch1_1][Branch1_2][N+expl][Branch1_2][C][=O][O-expl][N][Ring1][Branch2_1][C];0
[C][Br].[C][C][N][Branch1_1][Ring1][C][C][C][C][O][C][Branch1_2][C][=O][C][Branch1_1][C][O][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][N][/C][Branch1_2][Ring2][=N][\C][#N][N][C][C][S][C][C][=C][S][C][Branch1_1][Branch1_3][N][=C][Branch1_1][C][N][N][=N][Ring1][Branch2_2];0
[Cl][C][C][=C][C][=C][C][=C][Ring1][Branch1_2].[O][=C][C][C@@Hexpl][O][C][C][=C][C][N][C][C][C@expl][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Ring2][Ring1][Ring1][C@Hexpl][Ring1][Branch2_2][C@Hexpl][Ring2][Ring1][Ring1][C@Hexpl][Ring1][S][C][C@Hexpl][Ring1][S][Ring1][=N];0
[O][=C][Branch1_1][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring1][Branch2_3][O];1
[C][N][C][Branch1_1][C][C][C][Branch1_1][C][O][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3];0
[N][C][Branch1_2][C][=O][C][C][C@@Hexpl][Branch1_1][C][N][C][Branch1_2][C][=O][O];0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][N+expl][=C][C][=C][Branch1_1][C][C][C][=C][Ring1][Branch1_3];1
[C][C][Branch1_1][C][C][C][C@@Hexpl][Branch1_1][C][N][C][Branch1_2][C][=O][O];0
[O][=N+expl][Branch1_1][C][O-expl][C][=C][C][=C][Branch1_1][C][F][C][=C][Ring1][Branch1_3][F];0
[N][N][C][Branch1_1][C][N][=S];1
[C][=C][C][Branch1_2][C][=O][O][C][C][C][C][C][O][Ring1][Branch1_1];0
[O][=C][Branch1_1][P][N][=N][C][Branch1_2][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[O][=C][O][C][Branch1_2][C][=O][C][=C][C][Branch2_1][Ring1][Ring2][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C][Ring1][Branch1_3][=O][=C][C][=C][Ring1][P][Ring2][Ring1][Branch1_1];1
[C][O][C][Branch1_2][C][=O][N][C][C][C][Siexpl][Branch1_1][Ring1][O][C][Branch1_1][Ring1][O][C][O][C];1
[C][C][C][O][C][C][O][C][C][O][C][C][O];0
[C][C][C][C][S][Branch1_2][C][=O][Branch1_2][C][=O][Cl];0
[C][=C][Branch1_1][C][C][C][Branch1_2][C][=O][O][C][C][O][C][C][O][C][Branch1_2][C][=O][C][Branch1_2][C][=C][C];0
[C][C][C][C][C][Branch1_1][Ring1][C][C][C][Branch1_2][C][=O][O-expl].[C][C][C][C][C][Branch1_1][Ring1][C][C][C][Branch1_2][C][=O][O-expl].[Ba+2expl];1
[N][C][Branch1_1][C][N][=S];1
[C][C][C][Branch1_1][C][C][Branch1_1][C][O][C][C][C][C][Branch1_1][C][C][C];0
[C][=C][C][=C][Branch2_1][Ring1][Ring1][C][=C][C][=C][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][=C][Ring1][N][C][=C][Ring2][Ring1][C];1
[C][C][=C][C][Branch1_1][C][Cl][=C][C][=C][Ring1][Branch1_3][O][C][C][C][C][Branch1_2][C][=O][O];0
[C][C][=C][C][Branch1_1][C][Cl][=C][C][=C][Ring1][Branch1_3][O][C][Branch1_1][C][C][C][Branch1_2][C][=O][O];0
[C][C][=C][C][Branch1_1][C][Cl][=C][C][=C][Ring1][Branch1_3][O][C][C][Branch1_2][C][=O][O];0
[O][=C][=N][C][=C][C][=C][Branch1_1][#C][C][C][=C][C][=C][Branch1_1][Ring2][N][=C][=O][C][=C][Ring1][Branch2_2][C][=C][Ring1][S];0
[C][C][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][N][C][Branch1_2][C][=O][N][C][Ring1][=C][=O];0
[C][C][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][N][=C][Branch1_1][C][O-expl][N][C][Ring1][=C][=O];0
[S][=C][=N][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[C][=C][C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][N];0
[C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Ring1][O];1
[C][C][Branch1_1][O][C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Branch1_1][Ring2][C][C][Cl][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[O][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[O][=C][O][C][Branch1_1][N][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3][Branch1_1][N][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring2][Ring1][Branch1_3];1
[C][O][C][=C][C][=C][Branch2_1][Branch1_1][=N][C][C][C][Branch1_2][C][=O][C][=C][Branch1_1][C][O][C][=C][Branch2_1][Ring2][Branch1_3][O][C@@Hexpl][O][C@Hexpl][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@Hexpl][Ring1][Branch2_3][O][C@@Hexpl][O][C@@Hexpl][Branch1_1][C][C][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Ring1][Branch2_2][O][C][=C][Ring2][Ring1][=N][O][C][=C][Ring2][Ring2][Branch2_1][O];0
[C][N][Branch1_1][C][C][N][=N][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[S][=C][=N][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[C][C][Branch1_2][C][=O][O][C][Branch1_1][C][C][O][C][Branch1_1][C][C][=O];0
[C][/C][=C][\C][Branch1_2][C][=O][C][C@Hexpl][C@@Hexpl][C][C][C][=C][C][Branch1_2][C][=O][C][C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@Hexpl][Ring1][N][C][C][C@expl][Ring2][Ring1][Ring2][Ring1][S][C];1
