,text,labels
3623,[O][=C][C][C][C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=C][C][Ring1][N][=C][Ring1][#Branch2][Ring1][=Branch1],1.0
2490,[C][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
5140,[C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C],1.0
3581,[C][O][C][=N][C][Branch1][#Branch1][N][C][Branch1][C][C][C][=N][C][Branch1][#Branch1][N][C][Branch1][C][C][C][=N][Ring1][=C],0.0
5577,[C][C][Branch1][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Ring1][Branch2][C][O],0.0
3840,[C][C][=C][C][Branch1][C][C][C][Branch1][Ring1][C][=O][C][C][Ring1][=Branch2],0.0
5465,[C][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C],0.0
3294,[C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][C][C][O][S][Branch1][C][C][=Branch1][C][=O][=O],1.0
2481,[C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][S][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][C],0.0
3330,[O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][C][Cl][Branch1][C][Cl][Cl][C][=C][Ring2][Ring1][C],1.0
585,[C][C][=N][O][C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][=C][Ring1][S][C],1.0
1388,[C][C][=C][C][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O],1.0
5701,[C][C][=C][C][Branch1][C][O][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring1][=C][=O],1.0
4428,[C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][N][C][C][C][C][Ring1][Branch1][=O],1.0
4405,[S][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
1554,[Cl][C][=C][C][=C][Branch2][Ring1][#Branch2][C][O][C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][#Branch1],0.0
7132,[C][C][=C][C][=C][C][Branch1][S][O][C][C][O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][=C][Ring1][P],0.0
1719,[N][#C][C][=C][C][=C][C][=N][Ring1][=Branch1],0.0
2154,[O][=C][Branch1][C][Cl][C][Cl],0.0
2555,[N][C][=N][C][Branch1][C][N][=C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=N][C][Ring1][=N][=N][Ring2][Ring1][C],1.0
2631,[C][=C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][C][O][C][Branch1][=Branch2][C][=Branch1][C][=O][N][C][C][O][=C][Ring1][#C],0.0
5676,[O][=S][=Branch1][C][=O][Branch1][C][O-1][O][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1],1.0
3199,[C][C][C][C][C][C][C][C][C][C][C][C][N],0.0
2241,[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][Branch1][C][C][C],0.0
3822,[N][#C][C][S][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Ring1][N][S][C][=Ring1][S][C][#N],0.0
6973,[S][=C][=N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
5889,[S][=C][N][=C][C][=C][NH1][Ring1][=Branch1],1.0
5419,[C][C][C][C][C][C][C][C][C][/C][=C][/C][C][C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][=O],0.0
141,[Cl][C][O][C][Cl],1.0
4478,[O][=C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0
3237,[N][C@@H1][Branch2][Ring1][P][C][C][=C][C][Branch1][C][I][=C][Branch1][S][O][C][=C][C][=C][Branch1][C][O][C][Branch1][C][I][=C][Ring1][Branch2][C][Branch1][C][I][=C][Ring1][P][C][=Branch1][C][=O][O-1],1.0
4656,[C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][P][C][C][C][N][C][C][N][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][#Branch1],0.0
592,[C][=C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2],1.0
6144,[C][N][Branch1][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O],1.0
1537,[O][C][=C][C][=C][Branch2][Ring1][P][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring2][Ring1][=Branch1],1.0
3643,[C][C][=C][Branch1][P][/C][=C][/C][Branch1][C][C][=C][/C][=C][/C][Branch1][C][C][=C][/C][=O][C][Branch1][C][C][Branch1][C][C][C][C][C][Ring2][Ring1][Ring2],0.0
7694,[O][=C][Branch1][C][O][/C][=C][/C][=Branch1][C][=O][O],1.0
7293,[O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Branch1][=Branch2][C][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],1.0
4912,[O][=C][Branch1][S][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][O],0.0
816,[C][O][P][=Branch1][C][=S][Branch1][Ring1][O][C][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],1.0
7853,[C][O][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][Branch1][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][O][Ring1][Branch1][=N][C][Branch1][C][N][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2][O][C],0.0
7278,[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][N][=C][Ring1][Branch2],1.0
5439,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Ring2][Ring1][=Branch1][C],0.0
3929,[C][C][O][P][=Branch1][C][=O][Branch1][#Branch1][N][C][Branch1][C][C][C][O][C][=C][C][=C][Branch1][Ring1][S][C][C][Branch1][C][C][=C][Ring1][=Branch2],0.0
2445,[O][=C][N][C][C][N][Ring1][Branch1],0.0
6967,[C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][C][C][C][=Branch1][C][=O][O],0.0
5524,[O][=S][=Branch1][C][=O][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][=C][/N][=N][/C][=C][Branch1][C][O][C][=C][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][=C][C][=C][Ring1][#C][Ring1][#Branch2][C][=C][Ring2][Ring1][#Branch1],0.0
5244,[N][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][S][Ring1][Branch2],1.0
1698,[C][N][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][C][C][C][O][C][=C][C][=C][NH1][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][=C][Ring1][O][C][C][C][C][C][C][Ring1][=Branch1],0.0
5412,[C][C][Branch1][C][C][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Ring2][Ring1][O][C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O-1].[C][C][Branch1][C][C][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Ring2][Ring1][O][C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O-1],1.0
2721,[C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][#C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][S],1.0
3583,[Cl][C][=C][C][=C][Branch2][Ring1][Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Branch1][C][Cl][Branch1][C][Cl][Cl][C][=C][Ring2][Ring1][C],1.0
77,[C][C@H1][O][C@@H1][Branch1][S][N][C][=C][Branch1][C][F][C][=Branch1][C][=O][NH1][C][Ring1][Branch2][=O][C@H1][Branch1][C][O][C@@H1][Ring1][#C][O],1.0
5629,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][Branch1][Ring2][C][C][O][C][C][O],0.0
6401,[C][=C][C][=C][Branch2][Ring1][Branch2][C][N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C][C][C][C][C][O][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1],1.0
4580,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C],0.0
94,[N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N],1.0
5778,[C][C][=C][Branch1][C][N][C][=C][C][=C][Ring1][#Branch1][C][Branch1][C][F][Branch1][C][F][F],0.0
6024,[C][C][Branch1][C][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
6766,[C][C][=Branch1][C][=O][N][C][C@H1][C][N][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring1][=N][C][=Branch1][C][=O][O][Ring2][Ring1][Ring1],1.0
4860,[O][=S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],0.0
161,[O][=C][Branch1][Ring1][N][O][C][Branch2][Ring1][#C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring1][=C][C][C][O][C][C][Ring2][Ring1][Branch2],0.0
2808,[C][C][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=C][N][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][=Branch2][=C][Branch1][C][O][C][Branch1][S][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2],0.0
6622,[C][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
5041,[C][C][=Branch1][C][=O][N][C][=C][Branch1][C][I][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][=C][Branch1][C][I][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][#C][I],1.0
920,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C@@H1][Branch1][C][O][C][C@@][Ring1][P][Ring2][Ring1][Branch1][C],1.0
2763,[O][C][C][N][Branch1][Ring2][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
3335,[C][=C][C][=N][C][=C][Ring1][=Branch1],0.0
3476,[C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1],0.0
1791,[C][C][Branch1][C][C][=C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
7121,[C][C@H1][C][=Branch1][C][=O][O][C@@H1][C][C][N][C][C][=C][Branch2][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C@][Branch1][C][C][Branch1][C][O][C@][Ring2][Ring1][Ring1][Branch1][C][C][O][C@H1][Ring2][Ring1][C][Ring1][#C],0.0
3539,[N][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
1764,[O][=C][Branch1][C][O][C][Branch2][Ring2][=Branch2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C@H1][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][C@H1][Ring2][Ring1][Ring2][O][C][C][C][C][Ring2][Ring1][=N],0.0
3303,[C][C][Branch1][C][C][C][C@H1][Branch1][Ring1][C][N][C][C][=Branch1][C][=O][O],1.0
7525,[C][N][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
2846,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
620,[C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][Branch1][C][Cl][Cl][C][=C][C][=C][Branch1][=N][O][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],1.0
6070,[N][C][=C][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O][=C][Ring1][#Branch2],0.0
3009,[C][C][C][C][C][=Branch1][C][=O][O],1.0
1099,[C][C][Branch1][C][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],0.0
4452,[C][O][C][=C][C][=C][Branch1][Branch1][C][O][C][=O][C][=C][Ring1][#Branch2],0.0
7831,[C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=C][N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][Ring1][#C][N],1.0
722,[O][C][C@H1][O][C@@H1][O][C@@H1][C@@H1][Branch1][Ring1][C][O][O][C@H1][Branch2][#Branch1][P][O][C@@H1][C@@H1][Branch1][Ring1][C][O][O][C@H1][Branch2][=Branch1][N][O][C@@H1][C@@H1][Branch1][Ring1][C][O][O][C@H1][Branch2][Branch1][#Branch1][O][C@@H1][C@@H1][Branch1][Ring1][C][O][O][C@H1][Branch2][Ring2][C][O][C@@H1][C@@H1][Branch1][Ring1][C][O][O][C@H1][Branch1][#C][O][C@H1][Ring2][Ring2][Branch2][C@H1][Branch1][C][O][C@H1][Ring2][Ring2][=Branch2][O][C@H1][Branch1][C][O][C@H1][Ring1][#C][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring2][Branch1][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring2][S][O][C@H1][Branch1][C][O][C@H1][Ring2][Branch1][O][O],1.0
7842,[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][O][=C][Ring1][Branch2][C],0.0
1128,[O][=C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
7946,[C][C][C][C][C][C][C][C][=Branch1][C][=O][Cl],0.0
4343,[O][=Cd],0.0
133,[C][O][C][C][Branch1][C][C][O],1.0
5069,[O][=P][Branch1][C][O][Branch1][C][O][O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
1362,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1],1.0
6767,[C][O][C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][N][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch2][Ring1][C][/C][=C][/C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O-1][=C][Ring2][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],1.0
6583,[C][C@H1][C][C][C][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][O][Ring2][Ring1][=Branch1],1.0
7742,[C][C][C][C][C][C][C][=Branch1][C][=O][O][C@H1][C][C][C@H1][C@@H1][C][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C@H1][Ring1][O][C][C][C@][Ring2][Ring1][C][Ring1][#C][C],1.0
212,[C][C][C][C][C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][#C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring2][Ring1][Ring1],1.0
6297,[C][C][C][Branch1][Ring1][C][C][C][O],0.0
4679,[C][C][C@@H1][C][=C][Branch1][C][C][C][C@H1][Branch1][C][C][C][C@H1][Branch1][Ring1][O][C][C@H1][O][C@@][Branch1][C][O][Branch2][Branch1][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O][C@H1][Branch2][Ring1][Branch1][/C][Branch1][C][C][=C][/C@@H1][C][C][C@@H1][Branch1][C][Cl][C@H1][Branch1][Ring1][O][C][C][Ring1][=Branch2][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][C][Ring2][Ring2][#C][=O][C@H1][Branch1][C][C][C][C@@H1][Ring2][Ring2][=Branch2][O][C],1.0
6481,[C][O][P][=Branch1][C][=S][Branch1][#Branch1][N][C][Branch1][C][C][C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N+1][=Branch1][C][=O][O-1],1.0
7560,[C][C][O][C][C][N][Ring1][=Branch1],0.0
3861,[C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Branch1][C][C][C][=C][Ring1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],1.0
3239,[C][O][C][=Branch1][C][=O][C][C][C][C][C][Branch2][Ring1][P][C][C][S][S][/C][Branch1][Ring2][C][C][O][=C][Branch1][C][\C][N][Branch1][Ring1][C][=O][C][C][=C][N][=C][Branch1][C][C][N][=C][Ring1][#Branch1][N][S][C][Branch1][C][C][=O],0.0
2438,[C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][C][=C][Branch1][C][C][C][C][Ring1][#Branch1],1.0
6617,[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][C][/C][=C][/C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][Ring1][P],1.0
6939,[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][Ring1][#Branch2][=C][Ring2][Ring2][=Branch1],1.0
1714,[C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
6839,[C][C][C][C][C][C][C][C][=Branch1][C][=O][O],0.0
2243,[O][=C][=N][C][C][C][C][C][C][Ring1][=Branch1],1.0
7318,[C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][Branch2][Cl][C][C][C][C][C][Ring2][Ring1][C],1.0
6285,[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C@@H1][C][C@H1][C][C][C@][Ring1][=Branch1][Branch1][C][C][C][Ring1][=Branch1][Branch1][C][C][C],0.0
2003,[O][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N],1.0
1647,[O][C][=C][C][=C][C][=C][Branch2][Ring1][Ring2][S][S][C][=C][C][=C][C][=C][Branch1][C][O][C][=C][C][Ring1][#Branch1][=C][Ring1][O][C][=C][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1],1.0
1771,[C][O][C@H1][O][C@@H1][O][C@][Branch1][C][C][C][C][C@H1][C@H1][Branch1][C][C][C][C][C@@H1][Branch1][Branch1][C@H1][Ring1][#C][C][C][Ring1][=Branch2][Ring1][#C][O][O][Ring1][#C],0.0
3912,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][N][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],0.0
225,[O][=C][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O],0.0
166,[C][C@][C][C@H1][Branch1][C][O][C@H1][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Ring1][O][C][C@@H1][Ring1][P][C][C][C@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1],1.0
7169,[C][=C][Branch1][C][C][C][Cl],0.0
3784,[C][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2],1.0
5938,[C][C][Branch1][C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
7474,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl],0.0
3433,[O-1][N+1][=C][C][=C][C][=C][Ring1][=Branch1][S][Zn][S][C][=C][C][=C][C][=N+1][Ring1][=Branch1][O-1],0.0
7308,[C][C][Branch1][C][O][C][C][O],1.0
41,[C][C][Branch1][C][C][C][C][C][C][C][C][C][O][P][Branch1][=C][O][C][C][C][C][C][C][C][C][Branch1][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
6058,[O][=C][O][C][=Branch1][C][=O][C][C][C][=C][C][Branch1][Ring2][C][Ring1][Branch1][C][Ring1][O][Ring1][#Branch1],0.0
5671,[C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C].[C][N][C][=C][N+1][Branch1][C][C][=C][Ring1][=Branch1],0.0
3494,[O][=C][Branch1][C][O][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][I],0.0
6311,[C][#C][C][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C],1.0
4030,[O][=C][Branch1][C][O][C][N][Branch2][Ring1][C][C][C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O],0.0
7284,[O][=C][Branch1][C][O][C][=C][C][=C][Branch1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][Cl][Cl][C][=C][Ring1][N],0.0
3195,[C][C][O][C][=Branch1][C][=O][N][C][C][C][=Branch2][Ring1][=Branch2][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch1],0.0
5745,[C][C][Branch2][Ring1][Branch1][C][O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
390,[O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
7990,[C][C][C][C][O][Ring1][Ring1],1.0
4817,[C][C][C][Branch1][C][C][Branch1][C][C][O][C],1.0
1202,[C][C][C][C][Branch2][Ring1][C][O][C][=Branch1][C][=O][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Branch1][C][C][Branch1][C][C][N][Ring2][Ring1][Ring1][C],1.0
6220,[C][N+1][C][=C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][N],0.0
3609,[O][=C][C][C][C][=C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2][S][C][Branch1][C][Cl][Branch1][C][Cl][C][Branch1][C][Cl][Cl],1.0
837,[C][C][C][C][O][C][=Branch1][C][=O][C@@H1][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][Ring2][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=N][Ring1][#Branch2][C][=C][Ring1][P],1.0
1419,[C][C][Branch1][C][C][Branch2][Ring1][C][C][=C][C][Branch1][C][Cl][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][=Branch2][C][=C][C][Branch1][C][Cl][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][=Branch2],1.0
7562,[C][C][C][C][N][C][=C][C][=C][Branch2][Ring2][C][C][=Branch1][C][=O][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][=C][Ring2][Ring2][Branch1],0.0
3497,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],1.0
4447,[C][=C][C][Branch1][C][C][Branch1][=Branch2][C][C][C][=C][Branch1][C][C][C][O][C][=O],0.0
1186,[O][=C][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O],1.0
